путь,категории ПДн,количество_находок,УЗ,формат файла
ПДнDataset/share/Прочее/П1367 54.05.02 Живопись.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/5.1.4.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Raport_2024_EN.pdf,"PHONE, EMAIL",5,УЗ-4,.pdf
ПДнDataset/share/Прочее/P_46.pdf,BIRTHDAY,9,УЗ-4,.pdf
ПДнDataset/share/Прочее/П1364 54.03.02 ДПИ.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/r497_20.05.2024.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/izveshenie_014.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Aula_Hispanica_rus_2015.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%B0%D0%BD%D0%BA%D0%B5%D1%82%D0%B0.docx,Нет,0,УЗ-4,.docx
ПДнDataset/share/Прочее/1.4.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Announcement-on-the-Opening-Day-of-the-INEP-SFU-on-March-30-2024.pdf,PHONE,1,УЗ-4,.pdf
"ПДнDataset/share/Прочее/Приказ ФСТЭК России от 03_05.2023 N 74  Об утверждении требований оформлению заявления о предоставлении лицензии, разрешения.docx","BIRTHDAY, EMAIL",3,УЗ-4,.docx
ПДнDataset/share/Прочее/Свидетельство ПОА 05.04.06.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/How_to_get_enrolled_2025.pdf,BIRTHDAY,24,УЗ-4,.pdf
ПДнDataset/share/Прочее/sport_podg_ino.pdf,BIRTHDAY,5,УЗ-4,.pdf
ПДнDataset/share/Прочее/Приказ 391.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%207%20(%D0%A2%D0%B0%D0%B3%D0%B0%D0%BD%D1%80%D0%BE%D0%B3).pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/1C_University-publications_and_scientific_action_counting-instruction.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/SciFinder%20Discovery%20Platform.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/sved_o_d_m_2015.xls,Нет,0,УЗ-4,.xls
ПДнDataset/share/Прочее/Course%20syllabus%20%20MATHEMATICAL%20MODELS%20OF%20PROCESS%20AND%20SYSTEMS.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Agro-industrial_complex_Innovations_conf-info.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/BDesign_brochure.pdf,PASSPORT,1,УЗ-3,.pdf
ПДнDataset/share/Прочее/П451_12.03.2025.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/plan-meropriyatij-bgtu-k-80-letiyu-osvobozhdeniya.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П216-ОД.pdf,EMAIL,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/Aula_Hispánica_vesna_2018_rus.doc,Нет,0,УЗ-4,.doc
ПДнDataset/share/Прочее/44.03.05_ОС_ПО (с двумя проф.)_compressed.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0-%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0_%D0%BC%D0%B0%D0%B3%D0%B8%D1%81%D1%82%D1%80-2025.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/2.3.1_t.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ipa2014%20(1).docx,Нет,0,УЗ-4,.docx
ПДнDataset/share/Прочее/zhiv_cher.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/5.5.1.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П1187.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство 41.04.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ekol_prirod.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/62626885622d89.66091326.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%90%D1%80%D1%82%D0%B5%D0%BC%20%D0%A8%D0%B0%D0%B4%D1%80%D0%B8%D0%BD.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П165-ОД 40.03.01_0.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/4b708f12-9518-45cd-bac0-7b3ae2b4e78e.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/osn_russ_lit.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Protokol_20.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/P79-OD.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/27.04.06.pdf,"PASSPORT, BIRTHDAY",2,УЗ-3,.pdf
ПДнDataset/share/Прочее/6. СПО Ин .pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ОС_06.05.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/RuCodeFestival-info.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/price-2025.pdf,"PHONE, EMAIL",3,УЗ-4,.pdf
ПДнDataset/share/Прочее/38.04.02.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Otchet_2013.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ОС_07.03.03.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/politika-opd.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%98%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%B2%20%D0%A3%D1%81%D1%82%D0%B0%D0%B2%20%D0%BE%D1%82%2024%20%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8F%202024.pdf,BIRTHDAY,15,УЗ-4,.pdf
ПДнDataset/share/Прочее/Management%20advances%20in%20hospitality.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/П279-ОД_01.11.2024.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П166-ОД 40.04.01_0.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Metod_Rek_Rating2015.pdf,BIRTHDAY,9,УЗ-4,.pdf
ПДнDataset/share/Прочее/5.9.8.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/goslicense.pdf,BIRTHDAY,3,УЗ-4,.pdf
ПДнDataset/share/Прочее/Planes_Aula_Hispánica_2016_rus_osen.doc,Нет,0,УЗ-4,.doc
ПДнDataset/share/Прочее/National_association_scientific_publications_conf-info.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz-1724.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/5.7.7.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/prikaz35od.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Anant-Ram-UGC.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Информация о результатах приема 2024.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/FCP_competitions-notice.rtf,EMAIL,1,УЗ-4,.rtf
ПДнDataset/share/Прочее/Свидетельство ПОА 11.04.02.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П13662.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Согласие участника конкурса.docx,BIRTHDAY,2,УЗ-4,.docx
ПДнDataset/share/Прочее/ph_ino.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%90%D0%9D%D0%9E%20%D0%A0%D0%A1%D0%92%20203-22_50%20%D0%BE%D1%82%2012_10_21.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/mn1p_2016.docx,Нет,0,УЗ-4,.docx
ПДнDataset/share/Прочее/РАСП727-Р_10.07.2025.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/protokol_18.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Protokol_04_02_2021.pdf,"PHONE, EMAIL",2,УЗ-4,.pdf
ПДнDataset/share/Прочее/vsp_isp_ogran_zdorov.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%90%D0%9D%D0%9A%D0%95%D0%A2%D0%90-%D1%81%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F-%D0%BE-%D0%B2%D0%BE%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D0%BC-%D1%83%D1%87%D0%B5%D1%82%D0%B5.docx,Нет,0,УЗ-4,.docx
ПДнDataset/share/Прочее/sved_dohod_2023.pdf,"PASSPORT, PHONE, BIRTHDAY, EMAIL",4,УЗ-3,.pdf
ПДнDataset/share/Прочее/2025_MSASM_PI_E010.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Course%20syllabus%20sample_Environmental%20problems%20and%20environmental%20pollution.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/5. СПО РФ П1231.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/sved_o_d_r_2015.xls,Нет,0,УЗ-4,.xls
ПДнDataset/share/Прочее/%D0%9F181-%D0%9E%D0%94%2044.03.05.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П67-ОД.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство 40.04.01_Бизнес-юрист.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P429_13.03.2024.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П231-ОД 49.03.02_0.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Competitions_list_August-2017-info.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Competitive_selection_2016-Regulation-KD.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство 44.03.03.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Tesis_kruglii_stol_1.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P1026.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/2_6_6_Nanotechnology_and_nanomaterials.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П270-ОД Центр развития партнёрств.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/27.03.03 Системный аналих и управление.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Rasporiagenie-1129-p.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/010401_M_3_13022018.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/9.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz-1678.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/komp_teh.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П1149_21.05.2025.pdf,"PASSPORT, PHONE, BIRTHDAY",35,УЗ-3,.pdf
ПДнDataset/share/Прочее/osn_mat_obr.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Ukaz Prezidenta 226.rtf,BIRTHDAY,2,УЗ-4,.rtf
ПДнDataset/share/Прочее/02.04.02_rob.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Plehanov2016.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz 519 28.01.2015.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P639.pdf,BIRTHDAY,9,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prog_stud_conf_Dec_es_2024_rus.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П1366 07.04.02 Реконструкция и реставрация архитектурного наследия.pdf,Нет,0,УЗ-4,.pdf
"ПДнDataset/share/Прочее/П1564%20Порядок%20применения%20ЭО,%20ДОТ%20при%20реализации%20ОП.pdf",Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/kreativ_ind.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/12.04.01_Приборостроение_П210-ОД_ПИШ.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П260-ОД в 2014 г.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P605.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/РАС181-р_26.02.2025.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/do-market-commentary-global-disclosure.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F%D0%A3%D0%91%D0%9B%D0%98%D0%A7%D0%9D%D0%AB%D0%99%20%D0%9E%D0%A2%D0%A7%D0%81%D0%A2%20%D0%A2%D0%9A%20%D0%AE%D0%A4%D0%A3%202020_0.pdf,"PHONE, BIRTHDAY, EMAIL",13,УЗ-4,.pdf
ПДнDataset/share/Прочее/prikaz_П256-ОД.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П1132 ДПО курсы русского.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P374_12.03.20.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ped_doshk.pdf,BIRTHDAY,3,УЗ-4,.pdf
ПДнDataset/share/Прочее/katalog_app_baki.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/П1043 о стоимости СПО в 2021.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/49.04.03.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Pr430_13.03.2024.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/1.1.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/cert_uoa_iqas_2024_2029.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Pr637_01.04.2024.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/TsKP_Elektromagnitnye_elektromekhanicheskie_i_teplovye_svoystva_tvyordykh_tel_Babeshko.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_546-%D1%80.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P693_29.04.20.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ОС 04.03.01 ХИМИЯ.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/19n.pdf,BIRTHDAY,4,УЗ-4,.pdf
ПДнDataset/share/Прочее/rasp_dop_mag.pdf,BIRTHDAY,73,УЗ-4,.pdf
ПДнDataset/share/Прочее/5.9.6_en.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P406.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ОС_09.03.03 sig.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/incidents.schema.json,Нет,0,УЗ-4,.json
ПДнDataset/share/Прочее/contests.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/5.3.2.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/EBBondarevskaia_conference-info.rtf,EMAIL,1,УЗ-4,.rtf
ПДнDataset/share/Прочее/Perevod_kolledzh_15.06.16.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/web_razr.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П-200_ 20_02_2019_0.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/44.04.01_nast.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство 44.03.02.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/polozhenieMM.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/030303_B_3_31082020.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П-607_18_04_2019.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/pol_afkis.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П245-ОД Регламент проведения выборов заведующего кафедрой.pdf,EMAIL,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/pol_hightech.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/2025-_.pdf,PHONE,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/ОС_01.03.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Politika_privatnosti_UB.pdf,EMAIL,3,УЗ-4,.pdf
ПДнDataset/share/Прочее/12.04.01_t.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/HS09_03.tif,Нет,0,УЗ-4,.tif
ПДнDataset/share/Прочее/pedagogika.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/g_p9-od.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F%D1%83%D0%B1%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9_%D0%BE%D1%82%D1%87%D1%91%D1%82_%D0%A2%D0%9A_%D0%AE%D0%A4%D0%A3_2024.pdf,BIRTHDAY,8,УЗ-4,.pdf
ПДнDataset/share/Прочее/gender_equality_plan.pdf,BIRTHDAY,4,УЗ-4,.pdf
ПДнDataset/share/Прочее/коммерческое%20предложение.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/protokol_19.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F187-%D0%9E%D0%94%2010.05.03.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/russ_lit.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P562_14.04.20.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/protokol_25.pdf,"PHONE, EMAIL",2,УЗ-4,.pdf
ПДнDataset/share/Прочее/P383-OD_NIIRTPU.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/06.04.02.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F168-%D0%9E%D0%94%2037.05.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Course%20syllabus%20Sociology%20of%20the%20Internet.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/P201-OD.pdf,BIRTHDAY,14,УЗ-4,.pdf
ПДнDataset/share/Прочее/ris_zhiv.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Svidetelstvo_2018.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/KGU_conf-info.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/spd.docx,Нет,0,УЗ-4,.docx
"ПДнDataset/share/Прочее/Соглашение о сотрудничестве и взаимодействии,.pdf",Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/pfhd_2025_02.pdf,"PASSPORT, PHONE, BIRTHDAY",4,УЗ-3,.pdf
ПДнDataset/share/Прочее/Prikaz-1725.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/2n8uitfe0x.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz 601.pdf,BIRTHDAY,70,УЗ-4,.pdf
ПДнDataset/share/Прочее/П937 ВО для иностранных граждан.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/5.9.9.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/CA01_01.tif,Нет,0,УЗ-4,.tif
ПДнDataset/share/Прочее/MBA_brochure_2025.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/45.03.01_Филология_П41-ОД.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/090404_M_3_1102017.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/2.2.8.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/SELF_PORTRAIT_english_2025_ONLINE%20%281%29.pdf,"BIRTHDAY, EMAIL",6,УЗ-4,.pdf
ПДнDataset/share/Прочее/44_04_02_obr_sred.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ist_isk.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство ПОА 11.04.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/CartaCercetatoruluiCodul-de-Conduita.pdf,BIRTHDAY,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/obsh_ino.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P982.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П264-ОД_01.11.2024.pdf,BIRTHDAY,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/ist.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/120404_M_3_11102017.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/050304_B_3_31082020.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/patent-2415158.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ОС_07.03.04.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz-1928.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/perezachet.docx,Нет,0,УЗ-4,.docx
ПДнDataset/share/Прочее/Course%20syllabus%20ADVANCED%20PROBLEMS%20OF%20MATHEMATICAL%20PHYSICS.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/elibrary_26561301_36954629.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/dog_pril19.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/pr-321.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/TA12_01.tif,Нет,0,УЗ-4,.tif
ПДнDataset/share/Прочее/gl_V_exam_P120-OD_reglament_PK.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/Fee payable order ACY 2024-25 (1).pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/zayv_shablon.docx,Нет,0,УЗ-4,.docx
ПДнDataset/share/Прочее/ОС_01.03.03.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ВыпискаТемы-ВКР-ИНоЗ_2025-выпуска.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/fin_teh.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1%D0%9F1429-%D1%80%20%D0%BC%D0%B5%D1%80%D0%BE%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D1%8F%20%D0%A6%D0%B5%D0%BD%D1%82%D1%80%D0%B0%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%B5%D1%82%D0%B5%D0%BD%D1%86%D0%B8%D0%B9.pdf,BIRTHDAY,9,УЗ-4,.pdf
ПДнDataset/share/Прочее/P438.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П-323_15_03_2019.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/12.04.00.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Свидетельство 47.04.01.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Pravila_priema_2025_na_sait.pdf,BIRTHDAY,2,УЗ-4,.pdf
ПДнDataset/share/Прочее/1.3.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/44.04.02.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/prikaz-2428.pdf,EMAIL,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%A0%D0%90%D0%A1_715-%D1%80%20HR.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/russ_slov.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P148.pdf,BIRTHDAY,9,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz-1846_Application2-Act.rtf,EMAIL,1,УЗ-4,.rtf
ПДнDataset/share/Прочее/П1374 07.03.03 Дизайн архитектурной среды.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/4.3.5.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/P1569.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/03916-Acta-de-presentacion-apertura-fallo-venta-de-muebles.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/izveshenie_013.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/DSUFeedbackAnalysisReport.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F178-%D0%9E%D0%94%2044.03.02.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz_П555.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Изменения Устав 9 октября 2019.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/politika-cookies.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Orbit.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prioritet_itogi.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/П27-ОД_40.03.01 Юриспруденция.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/ConfPABCProgram_2023.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/5.1.3.pdf,BIRTHDAY,1,УЗ-4,.pdf
ПДнDataset/share/Прочее/070302_B_3_03072017.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/Prikaz-1928_Application1-Report_form.rtf,EMAIL,1,УЗ-4,.rtf
ПДнDataset/share/Прочее/%D0%9F112-%D0%9E%D0%94_%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0%20%D0%B2%D0%BE%D1%81%D0%BF%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F.pdf,BIRTHDAY,14,УЗ-4,.pdf
ПДнDataset/share/Прочее/1_2_1_Mathematical_and_natural_science_foundations_of_artificial.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/44.04.03.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/15.03.06_Мехатроника и робототехника_П210-ОД_ПИШ.pdf,Нет,0,УЗ-4,.pdf
ПДнDataset/share/Прочее/%D0%9F182-%D0%9E%D0%94%2044.04.02.pdf,Нет,0,УЗ-4,.pdf
